Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-01-23,1050,"Clark, Rogers and Ruiz Hospital",North Kevinmouth,Hawaii,COVID,Summer,248,42,166,587,79,20,44,18,Remdesivir,Paracetamol,Oxygen Support,496,28.28,LOW
2024-01-24,1082,Bell-Watson Hospital,Lake David,New York,Dengue,Summer,175,15,155,218,84,11,38,9,ORS,Platelets,Paracetamol,875,71.1,MEDIUM
2024-01-25,1059,Perez-Cole Hospital,East Davidshire,Louisiana,Typhoid,Winter,110,17,88,261,33,12,26,12,Ciprofloxacin,Azithromycin,ORS,220,33.72,LOW
2024-01-26,1100,"Johnson, Perez and Conway Hospital",Jameston,North Carolina,Typhoid,Summer,94,22,74,410,27,8,21,13,Ciprofloxacin,Azithromycin,ORS,470,18.05,LOW
2024-01-27,1092,White-Pierce Hospital,East Amanda,Delaware,Pneumonia,Rainy,295,56,250,511,60,33,56,26,Amoxicillin,Azithromycin,Cough Syrup,1475,48.92,LOW
2024-01-28,1034,Martin-Carr Hospital,Emilyside,New Jersey,COVID,Rainy,460,48,303,488,118,30,137,17,Remdesivir,Paracetamol,Oxygen Support,1380,62.09,LOW
2024-01-29,1011,Richardson-Wood Hospital,Lake Charlesside,Alaska,Dengue,Rainy,399,94,299,450,146,24,74,41,ORS,Platelets,Paracetamol,798,66.44,MEDIUM
2024-01-30,1095,James-Howell Hospital,Robertton,Missouri,Malaria,Rainy,66,9,41,344,16,3,15,6,Chloroquine,Artemisinin,Primaquine,198,11.92,LOW
2024-01-31,1081,"Conner, Mckinney and Cruz Hospital",Bushmouth,North Carolina,COVID,Winter,482,47,372,482,98,54,121,34,Remdesivir,Paracetamol,Oxygen Support,1446,77.18,MEDIUM
2024-02-01,1091,Nelson Group Hospital,Michaelside,Wyoming,Dengue,Winter,384,50,292,299,113,30,105,22,ORS,Platelets,Paracetamol,1152,97.66,HIGH
2024-02-02,1097,Barker Inc Hospital,Powellside,Kansas,Pneumonia,Rainy,155,22,133,399,51,15,34,15,Amoxicillin,Azithromycin,Cough Syrup,620,33.33,LOW
2024-02-03,1037,Moore-Gilmore Hospital,Port Stuart,Montana,Malaria,Winter,302,59,208,551,88,19,76,23,Chloroquine,Artemisinin,Primaquine,906,37.75,LOW
2024-02-04,1049,"Marsh, Jones and Chambers Hospital",West Morgan,North Carolina,COVID,Summer,177,19,150,219,51,16,47,9,Remdesivir,Paracetamol,Oxygen Support,354,68.49,MEDIUM
2024-02-05,1051,Jenkins LLC Hospital,Edwardschester,Kansas,Flu,Winter,405,99,252,315,174,35,69,60,Paracetamol,Azithromycin,Vitamin C,1215,80.0,MEDIUM
2024-02-06,1032,"Day, Morris and Sandoval Hospital",South Gabrielaland,New York,Typhoid,Winter,409,82,324,182,84,45,110,26,Ciprofloxacin,Azithromycin,ORS,1227,178.02,HIGH
2024-02-07,1070,Conner-Arias Hospital,Mcbrideside,Virginia,Pneumonia,Rainy,301,54,226,497,70,18,71,19,Amoxicillin,Azithromycin,Cough Syrup,602,45.47,LOW
2024-02-08,1091,Alvarez-Howe Hospital,New Jessica,Colorado,Pneumonia,Winter,412,73,310,120,132,38,122,23,Amoxicillin,Azithromycin,Cough Syrup,1236,258.33,HIGH
2024-02-09,1086,Campbell-Key Hospital,North Sheri,Illinois,Malaria,Rainy,250,20,175,391,93,27,74,8,Chloroquine,Artemisinin,Primaquine,1000,44.76,LOW
2024-02-10,1035,Klein-Arellano Hospital,Marshallshire,Iowa,Dengue,Summer,256,26,201,177,79,22,48,11,ORS,Platelets,Paracetamol,768,113.56,HIGH
2024-02-11,1040,Blackwell Group Hospital,East Dawn,New York,COVID,Summer,234,56,180,479,106,14,49,42,Remdesivir,Paracetamol,Oxygen Support,1170,37.58,LOW
2024-02-12,1097,Jones-Lin Hospital,Port Eric,Missouri,Pneumonia,Rainy,412,67,274,481,132,38,89,41,Amoxicillin,Azithromycin,Cough Syrup,1236,56.96,LOW
2024-02-13,1085,"Davidson, White and Spencer Hospital",Lake Jefferyfort,New York,Malaria,Winter,134,23,116,348,40,14,24,11,Chloroquine,Artemisinin,Primaquine,536,33.33,LOW
2024-02-14,1016,"Caldwell, Kelly and Higgins Hospital",West Dustinberg,Maryland,COVID,Summer,401,62,282,202,187,42,81,41,Remdesivir,Paracetamol,Oxygen Support,802,139.6,HIGH
2024-02-15,1086,Vincent Ltd Hospital,East Leslie,California,Typhoid,Rainy,282,51,225,472,89,26,81,31,Ciprofloxacin,Azithromycin,ORS,846,47.67,LOW
2024-02-16,1025,"Wright, Wallace and Martin Hospital",North Scott,Washington,Pneumonia,Summer,403,95,377,581,99,20,76,72,Amoxicillin,Azithromycin,Cough Syrup,1612,64.89,LOW
2024-02-17,1085,Bennett and Sons Hospital,Hopkinsborough,Louisiana,Typhoid,Winter,59,9,37,215,27,5,12,4,Ciprofloxacin,Azithromycin,ORS,236,17.21,LOW
2024-02-18,1047,Bennett-Lee Hospital,East Judyview,Kansas,Malaria,Summer,200,24,182,460,94,22,34,8,Chloroquine,Artemisinin,Primaquine,400,39.57,LOW
2024-02-19,1085,"Alvarado, Mcknight and Fletcher Hospital",Loribury,Montana,Typhoid,Rainy,94,15,61,216,28,8,20,5,Ciprofloxacin,Azithromycin,ORS,282,28.24,LOW
2024-02-20,1027,Joyce-Mitchell Hospital,New Jonathantown,Wisconsin,Typhoid,Summer,353,79,246,400,131,18,63,35,Ciprofloxacin,Azithromycin,ORS,1059,61.5,LOW
2024-02-21,1099,"Johnson, Gallagher and Craig Hospital",Nathanside,Alabama,Malaria,Winter,148,17,136,474,65,8,29,7,Chloroquine,Artemisinin,Primaquine,740,28.69,LOW
2024-02-22,1091,Williams Inc Hospital,South James,Nevada,Pneumonia,Rainy,106,25,84,370,50,5,29,11,Amoxicillin,Azithromycin,Cough Syrup,424,22.7,LOW
2024-02-23,1049,"Johnson, Davenport and Graham Hospital",Port Thomas,Arizona,Dengue,Winter,165,30,146,223,47,15,41,9,ORS,Platelets,Paracetamol,660,65.47,MEDIUM
2024-02-24,1099,Jones-Edwards Hospital,Gamblestad,North Dakota,Malaria,Winter,80,16,69,239,21,4,21,12,Chloroquine,Artemisinin,Primaquine,400,28.87,LOW
2024-02-25,1095,Horton Group Hospital,Lake Kyle,New Hampshire,Pneumonia,Winter,354,84,221,151,101,35,77,52,Amoxicillin,Azithromycin,Cough Syrup,708,146.36,HIGH
2024-02-26,1075,Adams LLC Hospital,East Bradleyview,Idaho,Flu,Rainy,224,39,157,146,55,25,60,23,Paracetamol,Azithromycin,Vitamin C,896,107.53,HIGH
2024-02-27,1072,Ferguson PLC Hospital,Port Michael,Montana,Pneumonia,Winter,173,31,139,307,65,20,42,22,Amoxicillin,Azithromycin,Cough Syrup,865,45.28,LOW
2024-02-28,1044,"Cook, Morton and Gay Hospital",Rodriguezberg,Maine,Typhoid,Summer,445,109,288,242,211,49,127,73,Ciprofloxacin,Azithromycin,ORS,2225,119.01,HIGH
2024-02-29,1071,"Hall, Kennedy and Williams Hospital",New Danielleland,Maine,COVID,Rainy,420,48,342,178,96,35,89,18,Remdesivir,Paracetamol,Oxygen Support,840,192.13,HIGH
2024-03-01,1100,Duncan PLC Hospital,Smithbury,South Dakota,Pneumonia,Winter,329,64,287,413,94,25,93,41,Amoxicillin,Azithromycin,Cough Syrup,658,69.49,MEDIUM
2024-03-02,1047,Cummings Group Hospital,Pamland,New York,Flu,Rainy,443,74,322,502,104,31,72,26,Paracetamol,Azithromycin,Vitamin C,886,64.14,LOW
2024-03-03,1033,Summers Group Hospital,West Taylor,California,Typhoid,Rainy,210,22,183,265,89,18,42,7,Ciprofloxacin,Azithromycin,ORS,1050,69.06,MEDIUM
2024-03-04,1030,"Carpenter, Schultz and Flores Hospital",Port Anthony,Wyoming,Flu,Winter,384,39,307,138,156,39,82,19,Paracetamol,Azithromycin,Vitamin C,1152,222.46,HIGH
2024-03-05,1097,Evans-Bowman Hospital,Lake Angel,Indiana,COVID,Winter,232,20,192,413,105,23,48,8,Remdesivir,Paracetamol,Oxygen Support,1160,46.49,LOW
2024-03-06,1029,Allen-Moore Hospital,Graceborough,Nevada,Dengue,Winter,199,33,154,145,49,11,30,17,ORS,Platelets,Paracetamol,995,106.21,HIGH
2024-03-07,1036,English-Gomez Hospital,New Derrick,Alabama,Malaria,Rainy,414,42,349,253,103,24,113,24,Chloroquine,Artemisinin,Primaquine,2070,137.94,HIGH
2024-03-08,1038,"Mcneil, Moyer and Le Hospital",Lake Caroline,Maryland,Flu,Winter,62,13,44,437,12,6,18,10,Paracetamol,Azithromycin,Vitamin C,310,10.07,LOW
2024-03-09,1030,Colon-Kim Hospital,New Jennifer,Virginia,Flu,Summer,121,11,85,520,53,13,28,4,Paracetamol,Azithromycin,Vitamin C,484,16.35,LOW
2024-03-10,1047,Holmes-Ruiz Hospital,Meyerfurt,Ohio,Typhoid,Winter,354,77,244,421,77,30,79,43,Ciprofloxacin,Azithromycin,ORS,708,57.96,LOW
2024-03-11,1086,Hanna-Vaughn Hospital,Edwardsborough,Nebraska,Malaria,Winter,158,37,113,329,68,8,44,29,Chloroquine,Artemisinin,Primaquine,316,34.35,LOW
2024-03-12,1081,"Taylor, Ramsey and Gonzalez Hospital",West Mistyhaven,Maine,Flu,Rainy,494,62,429,441,224,43,97,19,Paracetamol,Azithromycin,Vitamin C,1976,97.28,HIGH
2024-03-13,1021,Velez and Sons Hospital,Josephchester,Idaho,Dengue,Rainy,379,50,257,295,104,21,87,23,ORS,Platelets,Paracetamol,758,87.12,HIGH
2024-03-14,1000,Hansen-Martinez Hospital,Jimmyhaven,Georgia,Dengue,Rainy,248,30,171,303,59,17,61,21,ORS,Platelets,Paracetamol,992,56.44,LOW
2024-03-15,1046,Morgan-Robinson Hospital,North Jamesville,Maryland,COVID,Summer,251,58,199,469,73,14,68,24,Remdesivir,Paracetamol,Oxygen Support,753,42.43,LOW
2024-03-16,1069,Burnett-Gibbs Hospital,Scottton,Wyoming,COVID,Summer,264,51,220,105,107,17,56,28,Remdesivir,Paracetamol,Oxygen Support,528,209.52,HIGH
2024-03-17,1025,Gonzales Ltd Hospital,New David,Ohio,Pneumonia,Summer,175,26,110,371,60,13,26,17,Amoxicillin,Azithromycin,Cough Syrup,525,29.65,LOW
2024-03-18,1016,Taylor-Davila Hospital,Stanleyhaven,Arizona,Flu,Rainy,369,73,315,373,84,41,73,49,Paracetamol,Azithromycin,Vitamin C,1107,84.45,MEDIUM
2024-03-19,1013,Harrison-Garcia Hospital,East Beverlyfurt,North Dakota,COVID,Summer,232,34,180,121,107,18,40,18,Remdesivir,Paracetamol,Oxygen Support,1160,148.76,HIGH
2024-03-20,1084,Bean LLC Hospital,New Manuel,Arizona,COVID,Rainy,279,34,221,318,88,20,68,16,Remdesivir,Paracetamol,Oxygen Support,558,69.5,MEDIUM
2024-03-21,1081,"Wells, Rodriguez and Banks Hospital",West Carolview,New Hampshire,Dengue,Rainy,402,94,339,127,118,27,72,52,ORS,Platelets,Paracetamol,2010,266.93,HIGH
2024-03-22,1046,"Brown, Harris and Fuller Hospital",Randallview,Wisconsin,Malaria,Summer,284,67,212,195,93,30,60,28,Chloroquine,Artemisinin,Primaquine,568,108.72,HIGH
2024-03-23,1041,Sullivan-Lamb Hospital,Dawnmouth,Nevada,Typhoid,Summer,84,7,54,566,28,7,20,3,Ciprofloxacin,Azithromycin,ORS,252,9.54,LOW
2024-03-24,1021,Benson Ltd Hospital,Michaelhaven,Arizona,Typhoid,Rainy,336,72,258,284,86,29,69,45,Ciprofloxacin,Azithromycin,ORS,672,90.85,HIGH
2024-03-25,1067,Cruz-Moreno Hospital,North Jameschester,New Hampshire,Malaria,Winter,239,43,208,202,52,22,42,30,Chloroquine,Artemisinin,Primaquine,717,102.97,HIGH
2024-03-26,1078,"Aguilar, Palmer and Pace Hospital",South Carolview,Montana,Malaria,Winter,227,56,205,446,101,15,40,42,Chloroquine,Artemisinin,Primaquine,1135,45.96,LOW
2024-03-27,1077,Sanchez Inc Hospital,Lake Joannabury,Hawaii,Flu,Rainy,199,37,137,464,52,21,33,13,Paracetamol,Azithromycin,Vitamin C,597,29.53,LOW
2024-03-28,1011,Guzman-Faulkner Hospital,East Davidburgh,South Dakota,Pneumonia,Rainy,139,17,122,186,34,9,24,7,Amoxicillin,Azithromycin,Cough Syrup,695,65.59,MEDIUM
2024-03-29,1038,Williams-James Hospital,South Aliciaside,Michigan,Flu,Rainy,494,69,361,379,208,42,108,23,Paracetamol,Azithromycin,Vitamin C,1976,95.25,HIGH
2024-03-30,1087,Ford PLC Hospital,East Danielville,West Virginia,Flu,Summer,500,106,348,376,179,40,119,57,Paracetamol,Azithromycin,Vitamin C,1500,92.55,HIGH
2024-03-31,1057,Donaldson Ltd Hospital,Leonardview,Kentucky,Malaria,Summer,256,61,189,191,96,28,48,29,Chloroquine,Artemisinin,Primaquine,512,98.95,HIGH
2024-04-01,1067,Smith Group Hospital,West Tonyaside,Kansas,COVID,Summer,127,26,112,305,27,11,35,13,Remdesivir,Paracetamol,Oxygen Support,381,36.72,LOW
2024-04-02,1045,Jones Inc Hospital,West Anthony,North Carolina,Typhoid,Winter,127,23,111,403,41,10,27,16,Ciprofloxacin,Azithromycin,ORS,508,27.54,LOW
2024-04-03,1016,Beard LLC Hospital,South Reginaville,Iowa,Pneumonia,Rainy,120,26,94,517,25,13,19,19,Amoxicillin,Azithromycin,Cough Syrup,360,18.18,LOW
2024-04-04,1076,Young-Brady Hospital,Lake Taylorview,Washington,Typhoid,Winter,485,54,458,427,186,29,113,39,Ciprofloxacin,Azithromycin,ORS,1455,107.26,HIGH
2024-04-05,1021,Evans PLC Hospital,Robertfort,West Virginia,Typhoid,Rainy,136,16,89,566,30,16,28,7,Ciprofloxacin,Azithromycin,ORS,408,15.72,LOW
2024-04-06,1086,Hunter Ltd Hospital,Wendyberg,Mississippi,COVID,Winter,466,103,373,283,154,37,85,34,Remdesivir,Paracetamol,Oxygen Support,1864,131.8,HIGH
2024-04-07,1092,Wood LLC Hospital,South Deborah,New Hampshire,Dengue,Summer,139,12,126,439,56,12,31,7,ORS,Platelets,Paracetamol,556,28.7,LOW
2024-04-08,1080,"Martin, Hernandez and Moon Hospital",Jasmineborough,Ohio,Typhoid,Summer,179,21,133,525,49,11,39,8,Ciprofloxacin,Azithromycin,ORS,895,25.33,LOW
2024-04-09,1003,Kent LLC Hospital,Hillport,South Carolina,COVID,Summer,280,29,235,400,120,23,44,18,Remdesivir,Paracetamol,Oxygen Support,840,58.75,LOW
2024-04-10,1067,"Mayer, Thomas and Aguilar Hospital",South Lucas,Louisiana,Pneumonia,Winter,387,67,329,156,191,45,69,23,Amoxicillin,Azithromycin,Cough Syrup,1935,210.9,HIGH
2024-04-11,1040,Jackson-Sparks Hospital,New Keith,Arizona,Typhoid,Rainy,74,15,48,573,18,5,12,10,Ciprofloxacin,Azithromycin,ORS,222,8.38,LOW
2024-04-12,1081,Brown-Johnson Hospital,Hammondchester,Montana,Typhoid,Rainy,167,41,121,523,78,14,38,13,Ciprofloxacin,Azithromycin,ORS,501,23.14,LOW
2024-04-13,1056,"Jacobs, Harvey and Lucero Hospital",Lake Lisaport,Nebraska,Malaria,Rainy,221,49,134,230,106,12,59,37,Chloroquine,Artemisinin,Primaquine,442,58.26,LOW
2024-04-14,1003,"Mills, West and Merritt Hospital",Justinbury,New Hampshire,Malaria,Winter,429,92,392,268,186,39,123,28,Chloroquine,Artemisinin,Primaquine,1287,146.27,HIGH
2024-04-15,1083,Williams-Lyons Hospital,Harrisonshire,North Carolina,Flu,Summer,102,16,75,393,43,6,27,7,Paracetamol,Azithromycin,Vitamin C,510,19.08,LOW
2024-04-16,1084,Grant Inc Hospital,Karenchester,Virginia,COVID,Rainy,85,18,52,277,23,8,18,7,Remdesivir,Paracetamol,Oxygen Support,425,18.77,LOW
2024-04-17,1045,Rollins-Williams Hospital,Ayalaton,California,COVID,Winter,352,43,257,379,137,30,100,27,Remdesivir,Paracetamol,Oxygen Support,1408,67.81,MEDIUM
2024-04-18,1057,Carter PLC Hospital,Coxmouth,South Dakota,Typhoid,Rainy,325,31,233,581,145,28,51,22,Ciprofloxacin,Azithromycin,ORS,650,40.1,LOW
2024-04-19,1088,Shea LLC Hospital,Thomasville,Louisiana,Flu,Winter,180,16,148,512,74,12,35,6,Paracetamol,Azithromycin,Vitamin C,540,28.91,LOW
2024-04-20,1012,Weber PLC Hospital,Lake Gregoryshire,New Mexico,Typhoid,Winter,254,41,200,435,99,19,60,14,Ciprofloxacin,Azithromycin,ORS,1270,45.98,LOW
2024-04-21,1012,Gray-Brown Hospital,Lake Gabrielborough,Delaware,COVID,Rainy,58,6,40,298,17,2,16,2,Remdesivir,Paracetamol,Oxygen Support,232,13.42,LOW
2024-04-22,1007,"Bryant, Trujillo and Thomas Hospital",North James,Georgia,Pneumonia,Rainy,60,8,36,124,21,6,13,5,Amoxicillin,Azithromycin,Cough Syrup,120,29.03,LOW
2024-04-23,1050,"Campbell, Mitchell and Ford Hospital",West Nicole,Minnesota,Malaria,Winter,225,55,176,428,66,12,49,24,Chloroquine,Artemisinin,Primaquine,450,41.12,LOW
2024-04-24,1040,Lee-Dennis Hospital,West Ericfort,Michigan,Flu,Summer,256,25,221,316,122,18,74,16,Paracetamol,Azithromycin,Vitamin C,1024,69.94,MEDIUM
2024-04-25,1070,Hernandez-Spears Hospital,New Janice,South Carolina,Dengue,Rainy,121,10,90,337,60,14,29,3,ORS,Platelets,Paracetamol,242,26.71,LOW
2024-04-26,1093,Holt Ltd Hospital,Josephshire,Minnesota,Malaria,Winter,56,8,45,588,19,6,10,4,Chloroquine,Artemisinin,Primaquine,280,7.65,LOW
2024-04-27,1096,Smith-Perry Hospital,Cynthiahaven,Rhode Island,Flu,Summer,144,17,129,233,42,8,29,7,Paracetamol,Azithromycin,Vitamin C,720,55.36,LOW
2024-04-28,1051,Lee-Lewis Hospital,Markberg,Montana,Flu,Rainy,410,50,285,104,201,20,114,38,Paracetamol,Azithromycin,Vitamin C,1230,274.04,HIGH
2024-04-29,1053,Calhoun-Avery Hospital,Rachelbury,West Virginia,Dengue,Summer,467,90,413,415,189,25,96,68,ORS,Platelets,Paracetamol,1401,99.52,HIGH
2024-04-30,1084,Barr-Tucker Hospital,Rhodesville,Nebraska,Flu,Winter,359,69,226,200,94,41,80,53,Paracetamol,Azithromycin,Vitamin C,718,113.0,HIGH
2024-05-01,1082,"Mason, Ballard and Conrad Hospital",South James,Maine,Malaria,Rainy,279,53,209,389,115,33,42,18,Chloroquine,Artemisinin,Primaquine,1395,53.73,LOW
2024-05-02,1063,"Cantu, Harding and Scott Hospital",West Christianmouth,North Carolina,Pneumonia,Winter,168,32,155,315,45,15,28,24,Amoxicillin,Azithromycin,Cough Syrup,840,49.21,LOW
2024-05-03,1014,Diaz and Sons Hospital,Hernandezhaven,Georgia,COVID,Rainy,443,95,335,523,139,42,81,65,Remdesivir,Paracetamol,Oxygen Support,886,64.05,LOW
2024-05-04,1089,Jones Ltd Hospital,West Toddbury,Nevada,COVID,Summer,367,32,320,445,174,37,87,23,Remdesivir,Paracetamol,Oxygen Support,1835,71.91,MEDIUM
2024-05-05,1011,Howard-Ochoa Hospital,Deanport,Mississippi,COVID,Summer,420,71,256,228,156,36,114,55,Remdesivir,Paracetamol,Oxygen Support,840,112.28,HIGH
2024-05-06,1085,Norton-Schroeder Hospital,New David,Delaware,Malaria,Summer,320,48,267,297,154,35,84,20,Chloroquine,Artemisinin,Primaquine,1280,89.9,HIGH
2024-05-07,1025,Chan and Sons Hospital,North Christinaport,Colorado,Pneumonia,Rainy,362,85,280,199,104,18,65,34,Amoxicillin,Azithromycin,Cough Syrup,1086,140.7,HIGH
2024-05-08,1073,Hoffman and Sons Hospital,Wangborough,North Dakota,Malaria,Rainy,123,28,108,336,29,7,18,8,Chloroquine,Artemisinin,Primaquine,615,32.14,LOW
2024-05-09,1031,Ryan Ltd Hospital,Port Monique,Massachusetts,Dengue,Rainy,358,70,228,288,106,29,91,43,ORS,Platelets,Paracetamol,716,79.17,MEDIUM
2024-05-10,1041,Livingston-Flores Hospital,South Brett,Alaska,Pneumonia,Summer,351,38,305,292,88,39,55,16,Amoxicillin,Azithromycin,Cough Syrup,1755,104.45,HIGH
2024-05-11,1021,"Jenkins, Jacobson and Burke Hospital",Moorechester,Colorado,Malaria,Winter,150,35,93,402,65,12,28,27,Chloroquine,Artemisinin,Primaquine,600,23.13,LOW
2024-05-12,1078,White-Boyd Hospital,Port Meghan,Kansas,Pneumonia,Winter,183,35,132,173,47,12,48,16,Amoxicillin,Azithromycin,Cough Syrup,732,76.3,MEDIUM
2024-05-13,1079,Collins-Johnson Hospital,Lake Stephanie,Delaware,Flu,Rainy,479,40,344,488,189,44,138,21,Paracetamol,Azithromycin,Vitamin C,958,70.49,MEDIUM
2024-05-14,1079,Smith Group Hospital,Pattersonbury,Minnesota,Typhoid,Summer,158,20,100,218,58,9,47,10,Ciprofloxacin,Azithromycin,ORS,474,45.87,LOW
2024-05-15,1069,"Trujillo, Cook and Adkins Hospital",Lake Michael,Rhode Island,Flu,Rainy,369,62,334,236,124,35,98,22,Paracetamol,Azithromycin,Vitamin C,1845,141.53,HIGH
2024-05-16,1021,Fields-Shelton Hospital,New Davidview,Oregon,Typhoid,Rainy,380,47,231,479,182,38,102,20,Ciprofloxacin,Azithromycin,ORS,1520,48.23,LOW
2024-05-17,1040,Lee LLC Hospital,West Jeffrey,New Jersey,Dengue,Summer,130,25,101,505,57,9,34,9,ORS,Platelets,Paracetamol,650,20.0,LOW
2024-05-18,1037,Hall-Guzman Hospital,Castilloside,Tennessee,COVID,Winter,405,59,372,140,190,37,104,26,Remdesivir,Paracetamol,Oxygen Support,1620,265.71,HIGH
2024-05-19,1080,"Garcia, Pittman and Olson Hospital",Perryfurt,Utah,Typhoid,Winter,337,51,261,434,122,30,89,35,Ciprofloxacin,Azithromycin,ORS,1685,60.14,LOW
2024-05-20,1026,"Graham, Morales and Ferguson Hospital",Davidstad,Illinois,Malaria,Winter,396,72,285,202,141,34,67,47,Chloroquine,Artemisinin,Primaquine,1980,141.09,HIGH
2024-05-21,1096,Wilson PLC Hospital,North Haileyburgh,South Dakota,Flu,Rainy,406,91,369,131,165,23,69,30,Paracetamol,Azithromycin,Vitamin C,2030,281.68,HIGH
2024-05-22,1043,Mason-Kim Hospital,New Steven,Minnesota,COVID,Winter,426,67,350,390,145,37,67,36,Remdesivir,Paracetamol,Oxygen Support,852,89.74,HIGH
2024-05-23,1075,Cummings Ltd Hospital,Hernandezview,Pennsylvania,Dengue,Summer,115,10,73,106,29,9,20,6,ORS,Platelets,Paracetamol,345,68.87,MEDIUM
2024-05-24,1097,Ruiz and Sons Hospital,Port Thomaschester,Wisconsin,Pneumonia,Winter,417,34,272,440,166,29,68,26,Amoxicillin,Azithromycin,Cough Syrup,2085,61.82,LOW
2024-05-25,1093,Miller and Sons Hospital,Juliebury,Oregon,Typhoid,Rainy,89,18,78,105,27,7,16,6,Ciprofloxacin,Azithromycin,ORS,178,74.29,MEDIUM
2024-05-26,1048,"Goodman, Fernandez and Juarez Hospital",Victorton,Colorado,COVID,Winter,459,89,338,115,199,38,95,40,Remdesivir,Paracetamol,Oxygen Support,2295,293.91,HIGH
2024-05-27,1073,Jones Inc Hospital,West Eric,Delaware,Typhoid,Rainy,89,19,74,257,29,4,26,13,Ciprofloxacin,Azithromycin,ORS,356,28.79,LOW
2024-05-28,1025,"Bell, Taylor and Townsend Hospital",West Charleston,Florida,Pneumonia,Winter,301,63,201,512,146,33,46,27,Amoxicillin,Azithromycin,Cough Syrup,1505,39.26,LOW
2024-05-29,1086,"Torres, Schultz and Rodriguez Hospital",East Jennifer,Kentucky,Typhoid,Rainy,309,38,292,268,145,24,54,25,Ciprofloxacin,Azithromycin,ORS,1545,108.96,HIGH
2024-05-30,1025,Perez LLC Hospital,Alvaradoshire,Oklahoma,COVID,Winter,112,22,69,113,42,9,26,12,Remdesivir,Paracetamol,Oxygen Support,560,61.06,LOW
2024-05-31,1016,Diaz-Hernandez Hospital,Vegaview,Indiana,Dengue,Rainy,188,35,127,458,53,15,37,17,ORS,Platelets,Paracetamol,940,27.73,LOW
2024-06-01,1035,"Nelson, Santiago and Reynolds Hospital",Patelport,Texas,Malaria,Rainy,387,72,241,247,168,20,59,57,Chloroquine,Artemisinin,Primaquine,1548,97.57,HIGH
2024-06-02,1052,Woodward-Riggs Hospital,Santosfurt,Washington,Flu,Winter,84,19,52,530,41,9,24,11,Paracetamol,Azithromycin,Vitamin C,336,9.81,LOW
2024-06-03,1058,Murphy Inc Hospital,Adamport,Wyoming,Pneumonia,Summer,347,42,213,446,97,22,68,27,Amoxicillin,Azithromycin,Cough Syrup,1388,47.76,LOW
2024-06-04,1066,Duncan and Sons Hospital,Cantufort,New Jersey,Flu,Rainy,393,61,364,379,100,32,113,42,Paracetamol,Azithromycin,Vitamin C,786,96.04,HIGH
2024-06-05,1082,Bryant-Bass Hospital,Markstad,Tennessee,Malaria,Summer,111,13,83,484,32,8,25,4,Chloroquine,Artemisinin,Primaquine,222,17.15,LOW
2024-06-06,1014,Cross-Nichols Hospital,West Roberta,Mississippi,Malaria,Summer,414,96,252,311,157,29,115,49,Chloroquine,Artemisinin,Primaquine,1242,81.03,MEDIUM
2024-06-07,1031,"Silva, Kim and Patrick Hospital",Christineton,Massachusetts,Dengue,Summer,421,67,366,589,96,31,87,47,ORS,Platelets,Paracetamol,1684,62.14,LOW
2024-06-08,1093,"Murphy, Johnson and White Hospital",Salinasshire,Kentucky,Flu,Winter,373,66,247,564,154,21,93,25,Paracetamol,Azithromycin,Vitamin C,1865,43.79,LOW
2024-06-09,1019,Anderson-Mckee Hospital,North Charles,Missouri,Dengue,Winter,224,42,204,232,56,26,47,27,ORS,Platelets,Paracetamol,896,87.93,HIGH
2024-06-10,1069,"Hendrix, Rodriguez and Hansen Hospital",South Tracybury,Kentucky,Dengue,Winter,445,72,393,211,98,42,132,51,ORS,Platelets,Paracetamol,890,186.26,HIGH
2024-06-11,1034,Smith-Martinez Hospital,North Shannon,Alaska,COVID,Rainy,104,22,96,123,30,10,23,14,Remdesivir,Paracetamol,Oxygen Support,312,78.05,MEDIUM
2024-06-12,1039,Mooney and Sons Hospital,New Jeanchester,Kentucky,Flu,Summer,293,38,200,140,137,20,63,13,Paracetamol,Azithromycin,Vitamin C,586,142.86,HIGH
2024-06-13,1033,Daugherty-Walker Hospital,North Emily,Pennsylvania,Dengue,Rainy,244,39,192,302,90,26,44,15,ORS,Platelets,Paracetamol,976,63.58,LOW
