Date,Hospital_ID,Hospital_Name,City,State,Disease_Type,Season,Patient_Count,ICU_Required,Beds_Required,Available_Beds,Oxygen_Cylinders_Required,Doctors_Required,Nurses_Required,Ventilators_Required,Medicine_1,Medicine_2,Medicine_3,Medicine_Units_Required,Occupancy_Rate,Emergency_Level
2024-03-30,1087,Ford PLC Hospital,East Danielville,West Virginia,2,1,500,106,348,376,179,40,119,57,Paracetamol,Azithromycin,Vitamin C,1500,92.55,0
2024-03-31,1057,Donaldson Ltd Hospital,Leonardview,Kentucky,3,1,256,61,189,191,96,28,48,29,Chloroquine,Artemisinin,Primaquine,512,98.95,0
2024-04-01,1067,Smith Group Hospital,West Tonyaside,Kansas,0,1,127,26,112,305,27,11,35,13,Remdesivir,Paracetamol,Oxygen Support,381,36.72,1
2024-04-02,1045,Jones Inc Hospital,West Anthony,North Carolina,5,2,127,23,111,403,41,10,27,16,Ciprofloxacin,Azithromycin,ORS,508,27.54,1
2024-04-03,1016,Beard LLC Hospital,South Reginaville,Iowa,4,0,120,26,94,517,25,13,19,19,Amoxicillin,Azithromycin,Cough Syrup,360,18.18,1
2024-04-04,1076,Young-Brady Hospital,Lake Taylorview,Washington,5,2,485,54,458,427,186,29,113,39,Ciprofloxacin,Azithromycin,ORS,1455,107.26,0
2024-04-05,1021,Evans PLC Hospital,Robertfort,West Virginia,5,0,136,16,89,566,30,16,28,7,Ciprofloxacin,Azithromycin,ORS,408,15.72,1
2024-04-06,1086,Hunter Ltd Hospital,Wendyberg,Mississippi,0,2,466,103,373,283,154,37,85,34,Remdesivir,Paracetamol,Oxygen Support,1864,131.8,0
2024-04-07,1092,Wood LLC Hospital,South Deborah,New Hampshire,1,1,139,12,126,439,56,12,31,7,ORS,Platelets,Paracetamol,556,28.7,1
2024-04-08,1080,"Martin, Hernandez and Moon Hospital",Jasmineborough,Ohio,5,1,179,21,133,525,49,11,39,8,Ciprofloxacin,Azithromycin,ORS,895,25.33,1
2024-04-09,1003,Kent LLC Hospital,Hillport,South Carolina,0,1,280,29,235,400,120,23,44,18,Remdesivir,Paracetamol,Oxygen Support,840,58.75,1
2024-04-10,1067,"Mayer, Thomas and Aguilar Hospital",South Lucas,Louisiana,4,2,387,67,329,156,191,45,69,23,Amoxicillin,Azithromycin,Cough Syrup,1935,210.9,0
2024-04-11,1040,Jackson-Sparks Hospital,New Keith,Arizona,5,0,74,15,48,573,18,5,12,10,Ciprofloxacin,Azithromycin,ORS,222,8.38,1
2024-04-12,1081,Brown-Johnson Hospital,Hammondchester,Montana,5,0,167,41,121,523,78,14,38,13,Ciprofloxacin,Azithromycin,ORS,501,23.14,1
2024-04-13,1056,"Jacobs, Harvey and Lucero Hospital",Lake Lisaport,Nebraska,3,0,221,49,134,230,106,12,59,37,Chloroquine,Artemisinin,Primaquine,442,58.26,1
2024-04-14,1003,"Mills, West and Merritt Hospital",Justinbury,New Hampshire,3,2,429,92,392,268,186,39,123,28,Chloroquine,Artemisinin,Primaquine,1287,146.27,0
2024-04-15,1083,Williams-Lyons Hospital,Harrisonshire,North Carolina,2,1,102,16,75,393,43,6,27,7,Paracetamol,Azithromycin,Vitamin C,510,19.08,1
2024-04-16,1084,Grant Inc Hospital,Karenchester,Virginia,0,0,85,18,52,277,23,8,18,7,Remdesivir,Paracetamol,Oxygen Support,425,18.77,1
2024-04-17,1045,Rollins-Williams Hospital,Ayalaton,California,0,2,352,43,257,379,137,30,100,27,Remdesivir,Paracetamol,Oxygen Support,1408,67.81,2
2024-04-18,1057,Carter PLC Hospital,Coxmouth,South Dakota,5,0,325,31,233,581,145,28,51,22,Ciprofloxacin,Azithromycin,ORS,650,40.1,1
2024-04-19,1088,Shea LLC Hospital,Thomasville,Louisiana,2,2,180,16,148,512,74,12,35,6,Paracetamol,Azithromycin,Vitamin C,540,28.91,1
2024-04-20,1012,Weber PLC Hospital,Lake Gregoryshire,New Mexico,5,2,254,41,200,435,99,19,60,14,Ciprofloxacin,Azithromycin,ORS,1270,45.98,1
2024-04-21,1012,Gray-Brown Hospital,Lake Gabrielborough,Delaware,0,0,58,6,40,298,17,2,16,2,Remdesivir,Paracetamol,Oxygen Support,232,13.42,1
2024-04-22,1007,"Bryant, Trujillo and Thomas Hospital",North James,Georgia,4,0,60,8,36,124,21,6,13,5,Amoxicillin,Azithromycin,Cough Syrup,120,29.03,1
2024-04-23,1050,"Campbell, Mitchell and Ford Hospital",West Nicole,Minnesota,3,2,225,55,176,428,66,12,49,24,Chloroquine,Artemisinin,Primaquine,450,41.12,1
2024-04-24,1040,Lee-Dennis Hospital,West Ericfort,Michigan,2,1,256,25,221,316,122,18,74,16,Paracetamol,Azithromycin,Vitamin C,1024,69.94,2
2024-04-25,1070,Hernandez-Spears Hospital,New Janice,South Carolina,1,0,121,10,90,337,60,14,29,3,ORS,Platelets,Paracetamol,242,26.71,1
2024-04-26,1093,Holt Ltd Hospital,Josephshire,Minnesota,3,2,56,8,45,588,19,6,10,4,Chloroquine,Artemisinin,Primaquine,280,7.65,1
2024-04-27,1096,Smith-Perry Hospital,Cynthiahaven,Rhode Island,2,1,144,17,129,233,42,8,29,7,Paracetamol,Azithromycin,Vitamin C,720,55.36,1
2024-04-28,1051,Lee-Lewis Hospital,Markberg,Montana,2,0,410,50,285,104,201,20,114,38,Paracetamol,Azithromycin,Vitamin C,1230,274.04,0
2024-04-29,1053,Calhoun-Avery Hospital,Rachelbury,West Virginia,1,1,467,90,413,415,189,25,96,68,ORS,Platelets,Paracetamol,1401,99.52,0
2024-04-30,1084,Barr-Tucker Hospital,Rhodesville,Nebraska,2,2,359,69,226,200,94,41,80,53,Paracetamol,Azithromycin,Vitamin C,718,113.0,0
2024-05-01,1082,"Mason, Ballard and Conrad Hospital",South James,Maine,3,0,279,53,209,389,115,33,42,18,Chloroquine,Artemisinin,Primaquine,1395,53.73,1
2024-05-02,1063,"Cantu, Harding and Scott Hospital",West Christianmouth,North Carolina,4,2,168,32,155,315,45,15,28,24,Amoxicillin,Azithromycin,Cough Syrup,840,49.21,1
2024-05-03,1014,Diaz and Sons Hospital,Hernandezhaven,Georgia,0,0,443,95,335,523,139,42,81,65,Remdesivir,Paracetamol,Oxygen Support,886,64.05,1
2024-05-04,1089,Jones Ltd Hospital,West Toddbury,Nevada,0,1,367,32,320,445,174,37,87,23,Remdesivir,Paracetamol,Oxygen Support,1835,71.91,2
2024-05-05,1011,Howard-Ochoa Hospital,Deanport,Mississippi,0,1,420,71,256,228,156,36,114,55,Remdesivir,Paracetamol,Oxygen Support,840,112.28,0
2024-05-06,1085,Norton-Schroeder Hospital,New David,Delaware,3,1,320,48,267,297,154,35,84,20,Chloroquine,Artemisinin,Primaquine,1280,89.9,0
2024-05-07,1025,Chan and Sons Hospital,North Christinaport,Colorado,4,0,362,85,280,199,104,18,65,34,Amoxicillin,Azithromycin,Cough Syrup,1086,140.7,0
2024-05-08,1073,Hoffman and Sons Hospital,Wangborough,North Dakota,3,0,123,28,108,336,29,7,18,8,Chloroquine,Artemisinin,Primaquine,615,32.14,1
2024-05-09,1031,Ryan Ltd Hospital,Port Monique,Massachusetts,1,0,358,70,228,288,106,29,91,43,ORS,Platelets,Paracetamol,716,79.17,2
2024-05-10,1041,Livingston-Flores Hospital,South Brett,Alaska,4,1,351,38,305,292,88,39,55,16,Amoxicillin,Azithromycin,Cough Syrup,1755,104.45,0
2024-05-11,1021,"Jenkins, Jacobson and Burke Hospital",Moorechester,Colorado,3,2,150,35,93,402,65,12,28,27,Chloroquine,Artemisinin,Primaquine,600,23.13,1
2024-05-12,1078,White-Boyd Hospital,Port Meghan,Kansas,4,2,183,35,132,173,47,12,48,16,Amoxicillin,Azithromycin,Cough Syrup,732,76.3,2
2024-05-13,1079,Collins-Johnson Hospital,Lake Stephanie,Delaware,2,0,479,40,344,488,189,44,138,21,Paracetamol,Azithromycin,Vitamin C,958,70.49,2
2024-05-14,1079,Smith Group Hospital,Pattersonbury,Minnesota,5,1,158,20,100,218,58,9,47,10,Ciprofloxacin,Azithromycin,ORS,474,45.87,1
2024-05-15,1069,"Trujillo, Cook and Adkins Hospital",Lake Michael,Rhode Island,2,0,369,62,334,236,124,35,98,22,Paracetamol,Azithromycin,Vitamin C,1845,141.53,0
2024-05-16,1021,Fields-Shelton Hospital,New Davidview,Oregon,5,0,380,47,231,479,182,38,102,20,Ciprofloxacin,Azithromycin,ORS,1520,48.23,1
2024-05-17,1040,Lee LLC Hospital,West Jeffrey,New Jersey,1,1,130,25,101,505,57,9,34,9,ORS,Platelets,Paracetamol,650,20.0,1
2024-05-18,1037,Hall-Guzman Hospital,Castilloside,Tennessee,0,2,405,59,372,140,190,37,104,26,Remdesivir,Paracetamol,Oxygen Support,1620,265.71,0
2024-05-19,1080,"Garcia, Pittman and Olson Hospital",Perryfurt,Utah,5,2,337,51,261,434,122,30,89,35,Ciprofloxacin,Azithromycin,ORS,1685,60.14,1
2024-05-20,1026,"Graham, Morales and Ferguson Hospital",Davidstad,Illinois,3,2,396,72,285,202,141,34,67,47,Chloroquine,Artemisinin,Primaquine,1980,141.09,0
2024-05-21,1096,Wilson PLC Hospital,North Haileyburgh,South Dakota,2,0,406,91,369,131,165,23,69,30,Paracetamol,Azithromycin,Vitamin C,2030,281.68,0
2024-05-22,1043,Mason-Kim Hospital,New Steven,Minnesota,0,2,426,67,350,390,145,37,67,36,Remdesivir,Paracetamol,Oxygen Support,852,89.74,0
2024-05-23,1075,Cummings Ltd Hospital,Hernandezview,Pennsylvania,1,1,115,10,73,106,29,9,20,6,ORS,Platelets,Paracetamol,345,68.87,2
2024-05-24,1097,Ruiz and Sons Hospital,Port Thomaschester,Wisconsin,4,2,417,34,272,440,166,29,68,26,Amoxicillin,Azithromycin,Cough Syrup,2085,61.82,1
2024-05-25,1093,Miller and Sons Hospital,Juliebury,Oregon,5,0,89,18,78,105,27,7,16,6,Ciprofloxacin,Azithromycin,ORS,178,74.29,2
2024-05-26,1048,"Goodman, Fernandez and Juarez Hospital",Victorton,Colorado,0,2,459,89,338,115,199,38,95,40,Remdesivir,Paracetamol,Oxygen Support,2295,293.91,0
2024-05-27,1073,Jones Inc Hospital,West Eric,Delaware,5,0,89,19,74,257,29,4,26,13,Ciprofloxacin,Azithromycin,ORS,356,28.79,1
2024-05-28,1025,"Bell, Taylor and Townsend Hospital",West Charleston,Florida,4,2,301,63,201,512,146,33,46,27,Amoxicillin,Azithromycin,Cough Syrup,1505,39.26,1
2024-05-29,1086,"Torres, Schultz and Rodriguez Hospital",East Jennifer,Kentucky,5,0,309,38,292,268,145,24,54,25,Ciprofloxacin,Azithromycin,ORS,1545,108.96,0
2024-05-30,1025,Perez LLC Hospital,Alvaradoshire,Oklahoma,0,2,112,22,69,113,42,9,26,12,Remdesivir,Paracetamol,Oxygen Support,560,61.06,1
2024-05-31,1016,Diaz-Hernandez Hospital,Vegaview,Indiana,1,0,188,35,127,458,53,15,37,17,ORS,Platelets,Paracetamol,940,27.73,1
2024-06-01,1035,"Nelson, Santiago and Reynolds Hospital",Patelport,Texas,3,0,387,72,241,247,168,20,59,57,Chloroquine,Artemisinin,Primaquine,1548,97.57,0
2024-06-02,1052,Woodward-Riggs Hospital,Santosfurt,Washington,2,2,84,19,52,530,41,9,24,11,Paracetamol,Azithromycin,Vitamin C,336,9.81,1
2024-06-03,1058,Murphy Inc Hospital,Adamport,Wyoming,4,1,347,42,213,446,97,22,68,27,Amoxicillin,Azithromycin,Cough Syrup,1388,47.76,1
2024-06-04,1066,Duncan and Sons Hospital,Cantufort,New Jersey,2,0,393,61,364,379,100,32,113,42,Paracetamol,Azithromycin,Vitamin C,786,96.04,0
2024-06-05,1082,Bryant-Bass Hospital,Markstad,Tennessee,3,1,111,13,83,484,32,8,25,4,Chloroquine,Artemisinin,Primaquine,222,17.15,1
2024-06-06,1014,Cross-Nichols Hospital,West Roberta,Mississippi,3,1,414,96,252,311,157,29,115,49,Chloroquine,Artemisinin,Primaquine,1242,81.03,2
2024-06-07,1031,"Silva, Kim and Patrick Hospital",Christineton,Massachusetts,1,1,421,67,366,589,96,31,87,47,ORS,Platelets,Paracetamol,1684,62.14,1
2024-06-08,1093,"Murphy, Johnson and White Hospital",Salinasshire,Kentucky,2,2,373,66,247,564,154,21,93,25,Paracetamol,Azithromycin,Vitamin C,1865,43.79,1
2024-06-09,1019,Anderson-Mckee Hospital,North Charles,Missouri,1,2,224,42,204,232,56,26,47,27,ORS,Platelets,Paracetamol,896,87.93,0
2024-06-10,1069,"Hendrix, Rodriguez and Hansen Hospital",South Tracybury,Kentucky,1,2,445,72,393,211,98,42,132,51,ORS,Platelets,Paracetamol,890,186.26,0
2024-06-11,1034,Smith-Martinez Hospital,North Shannon,Alaska,0,0,104,22,96,123,30,10,23,14,Remdesivir,Paracetamol,Oxygen Support,312,78.05,2
2024-06-12,1039,Mooney and Sons Hospital,New Jeanchester,Kentucky,2,1,293,38,200,140,137,20,63,13,Paracetamol,Azithromycin,Vitamin C,586,142.86,0
2024-06-13,1033,Daugherty-Walker Hospital,North Emily,Pennsylvania,1,0,244,39,192,302,90,26,44,15,ORS,Platelets,Paracetamol,976,63.58,1
2024-06-14,1053,Schmidt-Walker Hospital,New Christopherville,Washington,2,2,129,19,108,457,56,15,26,8,Paracetamol,Azithromycin,Vitamin C,645,23.63,1
2024-06-15,1056,Barnes Group Hospital,North Rhonda,Alabama,5,1,459,109,348,326,157,51,132,69,Ciprofloxacin,Azithromycin,ORS,1377,106.75,0
2024-06-16,1096,Willis-Montgomery Hospital,New Jeffreyburgh,California,5,0,112,18,81,593,38,11,27,12,Ciprofloxacin,Azithromycin,ORS,560,13.66,1
2024-06-17,1074,"Griffin, Hoffman and Griffin Hospital",Weberbury,Missouri,3,1,82,16,73,411,23,6,23,12,Chloroquine,Artemisinin,Primaquine,164,17.76,1
2024-06-18,1057,Johnson PLC Hospital,Port Andrewhaven,Wyoming,3,0,194,23,130,548,90,13,49,12,Chloroquine,Artemisinin,Primaquine,388,23.72,1
2024-06-19,1002,Thompson-Harris Hospital,Eddiemouth,New York,3,1,121,27,98,522,55,11,23,11,Chloroquine,Artemisinin,Primaquine,363,18.77,1
2024-06-20,1072,"Vaughn, Townsend and Lawson Hospital",Port Brendashire,Alabama,0,2,446,48,374,195,178,22,70,27,Remdesivir,Paracetamol,Oxygen Support,2230,191.79,0
2024-06-21,1063,Hartman Ltd Hospital,Wellsbury,New Hampshire,4,2,438,87,374,545,95,29,93,63,Amoxicillin,Azithromycin,Cough Syrup,2190,68.62,2
2024-06-22,1062,"Hawkins, Hicks and Brown Hospital",North Tracey,Tennessee,0,0,339,63,271,315,114,34,97,49,Remdesivir,Paracetamol,Oxygen Support,1356,86.03,0
2024-06-23,1082,Russell Group Hospital,West Jacob,New Mexico,5,1,54,9,39,310,24,5,16,4,Ciprofloxacin,Azithromycin,ORS,270,12.58,1
2024-06-24,1061,Mcdonald-Osborne Hospital,Kleinland,Connecticut,1,0,297,47,218,427,116,33,59,37,ORS,Platelets,Paracetamol,1485,51.05,1
2024-06-25,1061,Stout-Hamilton Hospital,Bellview,Montana,2,1,307,33,254,337,104,29,88,10,Paracetamol,Azithromycin,Vitamin C,1228,75.37,2
2024-06-26,1006,Butler Inc Hospital,New Johnny,Louisiana,3,2,359,62,329,474,113,38,105,43,Chloroquine,Artemisinin,Primaquine,1795,69.41,2
2024-06-27,1020,Hall and Sons Hospital,Bellfort,North Carolina,5,2,293,43,201,471,137,33,50,12,Ciprofloxacin,Azithromycin,ORS,879,42.68,1
2024-06-28,1039,"Vargas, Dalton and Jones Hospital",South Brandy,New Mexico,2,0,216,53,173,441,95,14,54,37,Paracetamol,Azithromycin,Vitamin C,432,39.23,1
2024-06-29,1041,Martinez Group Hospital,New Andrew,West Virginia,5,1,472,66,331,307,229,24,131,45,Ciprofloxacin,Azithromycin,ORS,1888,107.82,0
2024-06-30,1029,Martinez-Schroeder Hospital,Port Rebeccahaven,Indiana,3,0,438,82,326,337,136,51,84,59,Chloroquine,Artemisinin,Primaquine,1752,96.74,0
2024-07-01,1014,Thompson-Webb Hospital,Singhberg,Wyoming,3,1,182,40,167,438,60,17,53,21,Chloroquine,Artemisinin,Primaquine,364,38.13,1
2024-07-02,1043,Joseph-Smith Hospital,West John,Nebraska,1,0,312,64,292,287,122,25,62,45,ORS,Platelets,Paracetamol,1560,101.74,0
2024-07-03,1013,Burch-Patterson Hospital,Nicoleview,Utah,3,2,449,67,368,375,104,48,108,39,Chloroquine,Artemisinin,Primaquine,898,98.13,0
2024-07-04,1052,Green-Benton Hospital,East Curtis,South Dakota,4,1,480,82,342,491,167,31,135,51,Amoxicillin,Azithromycin,Cough Syrup,960,69.65,2
2024-07-05,1067,"Glover, Perez and Nelson Hospital",Riveraton,Vermont,1,2,223,51,147,173,88,23,51,35,ORS,Platelets,Paracetamol,669,84.97,2
2024-07-06,1018,"Hubbard, Strickland and Taylor Hospital",New Ashley,Massachusetts,2,1,372,72,273,239,121,23,67,40,Paracetamol,Azithromycin,Vitamin C,1116,114.23,0
2024-07-07,1064,Ball-Underwood Hospital,New Christopher,Montana,3,2,305,36,264,416,113,15,86,27,Chloroquine,Artemisinin,Primaquine,1525,63.46,1
2024-07-08,1006,Valdez Inc Hospital,South Tylerport,Kentucky,1,1,379,77,295,510,162,26,57,31,ORS,Platelets,Paracetamol,1516,57.84,1
2024-07-09,1086,Williams-Nelson Hospital,Pittmantown,Florida,1,2,317,50,254,596,66,36,53,28,ORS,Platelets,Paracetamol,634,42.62,1
2024-07-10,1066,Cannon-Randolph Hospital,Port Sandra,South Carolina,2,0,309,59,198,392,75,20,46,22,Paracetamol,Azithromycin,Vitamin C,1545,50.51,1
2024-07-11,1079,"Phillips, Hale and Richards Hospital",Buchanantown,Idaho,2,0,81,17,68,317,25,7,19,8,Paracetamol,Azithromycin,Vitamin C,162,21.45,1
2024-07-12,1039,Burnett PLC Hospital,East Tiffanyville,Nevada,4,2,453,85,355,309,118,52,127,66,Amoxicillin,Azithromycin,Cough Syrup,906,114.89,0
2024-07-13,1017,"Miller, Martin and Grant Hospital",Smithstad,Rhode Island,0,1,358,89,225,162,83,41,67,40,Remdesivir,Paracetamol,Oxygen Support,1432,138.89,0
2024-07-14,1048,Mann-Riddle Hospital,Morganport,Utah,5,1,348,66,326,224,79,19,79,29,Ciprofloxacin,Azithromycin,ORS,1392,145.54,0
2024-07-15,1056,Lloyd Inc Hospital,West Margaret,Alaska,4,2,361,45,276,523,162,28,98,22,Amoxicillin,Azithromycin,Cough Syrup,722,52.77,1
2024-07-16,1062,Burton-Vincent Hospital,Port Thomas,Idaho,2,1,440,62,380,219,208,51,111,39,Paracetamol,Azithromycin,Vitamin C,1320,173.52,0
2024-07-17,1090,Cook-Alvarez Hospital,Lake Sean,Arkansas,0,1,496,72,327,234,202,31,109,54,Remdesivir,Paracetamol,Oxygen Support,992,139.74,0
2024-07-18,1085,Lawrence Group Hospital,North Michaelton,New Jersey,0,2,384,75,341,481,141,19,65,42,Remdesivir,Paracetamol,Oxygen Support,1536,70.89,2
2024-07-19,1059,Cochran PLC Hospital,New Gregory,New Jersey,5,1,373,33,254,349,115,26,97,15,Ciprofloxacin,Azithromycin,ORS,746,72.78,2
2024-07-20,1089,"Townsend, Schmidt and Bennett Hospital",North Michael,North Carolina,2,2,275,51,253,322,108,16,57,15,Paracetamol,Azithromycin,Vitamin C,550,78.57,2
2024-07-21,1082,"Duran, Wilson and Crawford Hospital",Dixonmouth,Missouri,2,0,353,37,304,226,143,23,68,18,Paracetamol,Azithromycin,Vitamin C,1765,134.51,0
2024-07-22,1036,Anderson-Hubbard Hospital,West Lisaville,South Carolina,1,1,125,26,114,465,55,10,29,10,ORS,Platelets,Paracetamol,250,24.52,1
2024-07-23,1075,"Hines, Jones and Lopez Hospital",Martinezstad,Indiana,3,2,306,58,279,373,82,30,61,25,Chloroquine,Artemisinin,Primaquine,1530,74.8,2
2024-07-24,1022,Lee Group Hospital,Chavezmouth,Tennessee,0,2,297,54,230,427,82,19,60,26,Remdesivir,Paracetamol,Oxygen Support,1188,53.86,1
2024-07-25,1088,"Nicholson, Campbell and Kim Hospital",North Charles,South Dakota,2,1,372,92,314,103,155,38,67,44,Paracetamol,Azithromycin,Vitamin C,744,304.85,0
2024-07-26,1017,"Fields, Mcfarland and Young Hospital",East Kirkmouth,Vermont,2,0,415,58,286,515,107,26,93,22,Paracetamol,Azithromycin,Vitamin C,830,55.53,1
2024-07-27,1066,Guerra-Simpson Hospital,Sanchezburgh,Idaho,1,2,379,64,232,358,81,19,97,47,ORS,Platelets,Paracetamol,758,64.8,1
2024-07-28,1084,Pierce LLC Hospital,Jeanview,Delaware,5,0,109,17,85,456,45,8,30,9,Ciprofloxacin,Azithromycin,ORS,436,18.64,1
2024-07-29,1094,Williams-Novak Hospital,Herrerastad,New Hampshire,1,0,321,39,213,259,100,24,89,16,ORS,Platelets,Paracetamol,642,82.24,2
2024-07-30,1047,"Campbell, Henderson and Hunt Hospital",Port Stephen,Minnesota,5,2,372,36,257,311,105,21,75,27,Ciprofloxacin,Azithromycin,ORS,744,82.64,2
2024-07-31,1045,Underwood-Rodriguez Hospital,Reedberg,Texas,4,1,308,48,219,179,73,16,86,33,Amoxicillin,Azithromycin,Cough Syrup,1540,122.35,0
2024-08-01,1086,"Vargas, Johnson and Ryan Hospital",Thomasmouth,Mississippi,0,1,304,38,243,399,148,31,72,23,Remdesivir,Paracetamol,Oxygen Support,1216,60.9,1
2024-08-02,1051,Roy-Medina Hospital,Mcclainview,Wyoming,5,0,299,57,181,350,91,32,61,35,Ciprofloxacin,Azithromycin,ORS,897,51.71,1
2024-08-03,1089,Cook-Wright Hospital,Port Tiffanyport,Alaska,4,0,117,22,90,569,35,11,28,17,Amoxicillin,Azithromycin,Cough Syrup,351,15.82,1
2024-08-04,1000,Watson-Kane Hospital,Whitehaven,Indiana,1,2,425,66,373,437,195,41,92,41,ORS,Platelets,Paracetamol,1700,85.35,0
2024-08-05,1100,Prince-Johnson Hospital,Bergborough,Florida,2,1,496,83,338,544,145,37,96,61,Paracetamol,Azithromycin,Vitamin C,992,62.13,1
2024-08-06,1025,Valencia Ltd Hospital,East Terri,Idaho,2,0,190,34,118,113,61,18,55,25,Paracetamol,Azithromycin,Vitamin C,380,104.42,0
2024-08-07,1044,"Glass, Nelson and Rich Hospital",South James,Wyoming,3,2,489,68,323,209,174,42,73,48,Chloroquine,Artemisinin,Primaquine,1956,154.55,0
2024-08-08,1010,"Alexander, Owens and Camacho Hospital",Angelaburgh,Maryland,1,2,436,92,363,119,133,23,76,28,ORS,Platelets,Paracetamol,1744,305.04,0
2024-08-09,1018,"Yang, Maldonado and Williams Hospital",South Michaeltown,Virginia,3,1,122,28,105,218,25,9,26,18,Chloroquine,Artemisinin,Primaquine,366,48.17,1
2024-08-10,1039,Warren-Cook Hospital,New Kaitlyn,New Hampshire,2,2,113,25,107,116,41,8,30,13,Paracetamol,Azithromycin,Vitamin C,226,92.24,0
2024-08-11,1063,Burns-Roberson Hospital,Hopkinsview,Alaska,5,0,450,36,387,465,125,47,116,18,Ciprofloxacin,Azithromycin,ORS,2250,83.23,2
2024-08-12,1047,"Hoffman, Miller and Evans Hospital",East Jeffreyton,Colorado,1,2,260,59,244,102,94,26,71,33,ORS,Platelets,Paracetamol,520,239.22,0
2024-08-13,1087,"Alexander, Martin and Sanchez Hospital",West Robertbury,Hawaii,3,1,186,19,136,433,54,20,37,8,Chloroquine,Artemisinin,Primaquine,558,31.41,1
2024-08-14,1084,Mora PLC Hospital,Johnnystad,Idaho,4,0,280,59,247,566,81,32,72,18,Amoxicillin,Azithromycin,Cough Syrup,1400,43.64,1
2024-08-15,1056,"Campos, Newton and Carpenter Hospital",Faulknerview,New Hampshire,0,1,480,70,430,292,190,32,114,32,Remdesivir,Paracetamol,Oxygen Support,2400,147.26,0
2024-08-16,1080,"Rodriguez, Miller and Thomas Hospital",Lake Rita,New Mexico,5,0,320,59,249,160,70,35,70,20,Ciprofloxacin,Azithromycin,ORS,1280,155.62,0
2024-08-17,1066,Griffin and Sons Hospital,West Sharon,Texas,0,0,237,30,146,210,76,17,56,19,Remdesivir,Paracetamol,Oxygen Support,474,69.52,2
2024-08-18,1073,Smith-Day Hospital,Kramerport,Alaska,4,0,494,78,410,162,112,27,76,49,Amoxicillin,Azithromycin,Cough Syrup,988,253.09,0
2024-08-19,1091,"Ball, Rivers and Johnson Hospital",South Jessicachester,West Virginia,0,1,375,55,233,484,96,37,68,29,Remdesivir,Paracetamol,Oxygen Support,1875,48.14,1
2024-08-20,1057,Mendoza PLC Hospital,Mendezfort,Louisiana,3,2,465,88,389,447,124,39,132,41,Chloroquine,Artemisinin,Primaquine,930,87.02,0
2024-08-21,1064,Cruz Group Hospital,West Sherryshire,Wyoming,5,2,336,49,293,414,162,22,87,38,Ciprofloxacin,Azithromycin,ORS,1344,70.77,2
2024-08-22,1054,Lopez and Sons Hospital,Philipmouth,California,0,1,399,65,356,259,101,23,64,48,Remdesivir,Paracetamol,Oxygen Support,798,137.45,0
2024-08-23,1059,"Jones, Barnes and Briggs Hospital",Blairfort,Arkansas,5,1,83,17,69,427,24,5,18,8,Ciprofloxacin,Azithromycin,ORS,166,16.16,1
2024-08-24,1010,Dixon-Nelson Hospital,New Gregory,Florida,1,1,172,28,162,383,71,19,45,14,ORS,Platelets,Paracetamol,860,42.3,1
2024-08-25,1079,Ramos-Johnson Hospital,North Tricia,Illinois,1,1,240,30,159,298,92,26,70,22,ORS,Platelets,Paracetamol,1200,53.36,1
2024-08-26,1001,Baker-Daniel Hospital,Seanstad,Vermont,3,0,440,41,336,332,133,23,86,24,Chloroquine,Artemisinin,Primaquine,1760,101.2,0
2024-08-27,1001,"Medina, Lopez and Garcia Hospital",Josephfort,South Carolina,4,0,371,66,348,419,151,38,75,46,Amoxicillin,Azithromycin,Cough Syrup,1113,83.05,2
2024-08-28,1013,Hale-Moore Hospital,Diaztown,Georgia,3,2,397,77,339,451,80,33,72,60,Chloroquine,Artemisinin,Primaquine,1588,75.17,2
2024-08-29,1019,Armstrong Group Hospital,Emilybury,Hawaii,1,1,127,27,118,540,35,13,20,17,ORS,Platelets,Paracetamol,381,21.85,1
2024-08-30,1024,"Robinson, White and Henry Hospital",Lake Michelleborough,Tennessee,5,1,79,17,67,314,17,5,20,13,Ciprofloxacin,Azithromycin,ORS,316,21.34,1
2024-08-31,1068,Higgins and Sons Hospital,Jeffreymouth,Wisconsin,1,1,245,48,230,521,72,26,38,29,ORS,Platelets,Paracetamol,490,44.15,1
